33,38
33,39
34,38
32,37
34,38
33,38
34,38
34,38
34,37
33,38
34,38
34,37
35,38
34,38
33,38
34,37
33,38
34,38
34,38
34,38
34,38
34,38
35,39
33,38
34,38
33,38
33,38
34,37
35,37
35,38
34,38
33,38
33,38
33,37
33,38
33,38
33,38
34,38
34,38
34,39
33,39
34,38
34,37
34,38
35,38
35,38
34,38
34,36
33,38
34,37
34,38
33,38
34,38
35,38
34,38
32,38
34,37
34,38
33,38
34,38
34,38
33,38
33,38
34,38
33,38
34,38
34,38
34,39
34,37
34,38
33,38
34,37
33,38
34,37
34,38
33,37
35,36
35,38
33,38
33,37
34,39
34,39
34,38
33,37
34,38
33,39
34,38
34,38
35,38
33,38
34,37
33,37
34,38
34,38
34,38
34,39
34,38
35,37
35,37
34,38
34,37
34,38
35,38
25,38
34,38
35,38
34,38
35,38
35,38
34,39
34,38
34,38
34,39
35,38
34,37
35,38
34,38
36,38
34,38
35,39
34,39
34,38
34,38
34,38
34,38
35,38
35,37
33,38
34,38
35,38
35,38
34,38
34,38
34,38
34,39
36,38
34,38
36,37
34,38
35,39
35,38
34,38
34,39
35,38
34,37
34,38
34,38
34,38
35,38
35,38
34,39
33,38
35,37
35,38
35,38
34,38
35,38
36,38
35,38
35,38
35,38
35,37
35,37
34,38
35,38
34,38
34,39
35,37
34,38
35,37
34,38
34,38
34,38
34,37
35,38
34,40
34,38
34,38
34,38
34,37
34,38
34,38
34,38
34,37
34,37
36,38
34,38
34,37
35,38
34,37
34,38
34,38
34,38
35,38
35,38
34,37
35,38
35,40
35,37
33,38
34,38
34,38
35,39
34,38
35,38
35,37
35,36
35,38
34,39
34,41
34,38
33,38
35,39
34,39
34,37
35,38
34,37
35,37
36,39
35,37
35,38
35,38
34,37
35,38
35,37
34,38
35,38
34,38
34,38
35,38
33,38
35,37
34,38
34,38
35,38
34,38
35,38
34,38
36,39
34,38
34,39
35,37
34,38
34,37
35,40
35,38
35,38
34,38
34,38
34,38
35,38
35,37
35,38
35,38
35,38
33,38
35,38
34,39
36,38
35,38
35,38
35,38
35,39
37,37
34,38
35,38
34,38
34,37
34,38
34,39
34,38
35,38
34,38
35,38
35,38
35,39
35,38
34,39
35,38
34,38
36,38
34,38
35,38
34,38
35,37
35,39
34,40
35,38
35,38
34,39
35,37
35,38
35,38
35,38
35,38
35,37
35,38
35,38
35,38
35,39
35,38
33,38
35,38
35,37
36,38
35,37
34,38
34,38
35,37
35,38
35,38
35,37
35,37
36,39
34,39
34,38
35,38
34,37
35,38
35,37
35,38
35,38
35,39
35,38
35,38
35,39
35,37
35,38
35,38
34,38
35,38
36,38
35,38
34,38
34,37
34,37
35,39
34,39
35,39
35,38
34,38
35,37
34,39
35,38
34,38
34,37
34,38
35,39
35,38
35,38
34,38
34,38
36,38
35,39
35,39
34,38
34,37
36,38
34,38
35,39
34,39
35,38
35,38
35,40
34,38
34,38
34,40
36,38
34,37
34,37
35,38
35,37
35,38
35,38
34,38
33,39
35,38
35,37
35,37
35,38
36,37
35,38
34,38
33,38
35,38
35,37
34,38
34,38
34,38
35,38
32,39
34,37
35,37
35,38
36,38
34,38
33,39
35,38
35,38
33,38
35,38
35,38
34,38
35,37
35,38
35,38
35,38
35,38
36,38
35,38
35,38
35,38
34,38
35,38
34,38
34,38
35,39
36,38
35,39
34,38
34,38
35,39
35,38
35,38
35,38
34,39
34,38
35,37
34,38
35,39
35,39
35,39
34,39
35,38
35,38
34,39
35,38
35,38
35,38
34,38
35,37
33,37
35,38
36,38
35,38
36,38
34,38
35,38
35,37
34,39
34,38
35,39
35,38
35,38
34,38
34,38
35,37
35,38
34,38
35,38
36,38
35,37
35,39
35,39
34,38
35,38
35,38
36,38
34,39
35,37
34,38
35,38
35,38
34,38
35,38
35,38
34,37
35,38
34,37
35,38
35,37
33,38
35,38
34,39
35,39
35,38
35,37
34,38
35,38
35,38
35,39
35,37
35,38
36,38
36,38
34,38
35,37
35,38
35,36
35,38
34,38
35,40
34,38
35,37
35,38
33,39
35,38
35,38
35,39
35,38
35,37
35,38
35,38
35,38
34,38
34,38
35,39
35,38
35,38
34,37
36,37
35,38
34,38
35,38
35,38
35,38
36,38
35,37
35,38
34,38
35,38
34,38
35,38
35,38
34,38
36,38
36,37
35,38
35,38
34,38
36,37
35,38
35,38
36,38
35,38
33,38
35,38
35,38
35,38
34,38
35,39
35,39
36,37
35,38
35,38
35,38
35,38
35,38
35,39
35,38
35,38
35,38
35,39
35,37
35,36
35,38
35,38
34,38
35,39
35,38
35,38
36,38
35,39
35,38
35,38
35,38
35,37
33,38
35,37
35,38
35,37
36,38
35,38
34,39
35,38
35,38
35,40
35,38
35,37
35,37
36,37
34,38
34,37
35,38
35,37
35,38
34,38
35,37
35,39
34,38
35,38
35,38
34,38
35,38
36,38
36,38
35,38
35,38
35,38
35,39
35,38
35,39
35,38
34,38
35,39
36,38
35,38
35,39
35,38
36,38
34,38
35,38
35,38
35,37
35,38
34,38
35,37
35,37
36,37
36,38
35,38
35,38
35,37
35,38
35,37
35,38
35,38
36,39
36,38
35,38
35,38
35,38
35,38
35,38
35,39
34,39
35,38
35,41
36,38
35,38
35,38
34,39
35,37
34,38
35,38
35,38
36,37
34,37
35,38
35,38
35,38
35,38
34,38
34,38
33,37
35,37
35,38
35,38
35,38
34,38
34,38
35,39
34,38
34,39
35,38
35,38
35,38
35,39
36,38
36,39
35,38
34,37
35,38
35,38
35,38
35,39
35,39
33,38
35,38
34,39
34,38
35,38
35,37
35,37
35,38
35,38
35,37
35,38
35,38
35,38
35,39
36,38
34,39
35,39
35,38
34,38
35,38
35,38
33,38
34,39
33,38
35,38
35,38
36,39
35,39
35,38
35,38
35,38
33,38
35,38
35,37
35,37
36,38
35,38
35,38
35,37
35,38
35,37
34,38
34,39
35,39
35,39
35,38
35,38
34,37
35,38
35,38
35,37
36,38
35,37
35,38
35,38
35,38
35,38
35,39
35,38
36,39
37,38
35,38
35,38
34,38
35,38
36,37
34,38
35,37
36,38
35,38
34,38
35,38
36,38
35,38
35,37
35,38
35,38
35,37
37,38
35,38
35,38
36,38
35,38
34,38
35,38
36,39
35,38
35,38
34,38
35,38
35,37
35,38
36,37
36,37
35,38
35,38
36,38
34,38
35,38
36,39
36,38
35,37
36,38
35,37
35,38
35,37
35,37
35,36
35,38
36,38
35,38
34,38
36,38
35,40
35,38
35,38
36,37
34,38
36,38
36,37
35,38
35,39
35,38
35,38
35,37
35,38
36,38
35,38
35,38
35,38
34,37
35,38
35,38
33,38
35,38
35,38
33,39
36,37
35,39
33,38
35,37
35,38
34,37
34,37
34,37
35,38
35,38
35,37
35,38
34,38
34,38
36,38
35,38
35,37
35,38
35,38
36,38
35,38
36,38
35,38
36,38
35,39
35,38
35,38
35,38
36,38
34,38
35,38
35,38
35,39
35,39
35,38
36,38
35,37
35,38
35,38
35,38
35,38
34,38
34,38
35,38
35,39
37,37
35,38
35,38
35,37
34,38
36,38
35,38
35,38
35,39
35,39
36,38
34,38
35,39
35,38
35,38
35,37
35,38
35,39
35,39
35,37
35,38
36,40
36,37
35,38
34,37
35,38
35,38
35,38
35,38
36,38
35,39
35,38
35,37
35,38
35,38
35,39
35,38
36,37
35,38
35,38
35,38
35,39
36,38
35,37
34,37
35,38
34,38
35,38
36,38
34,39
35,38
35,38
35,40
35,39
35,39
34,37
34,38
34,38
36,38
35,37
35,39
35,38
35,39
35,39
35,38
35,39
35,38
35,37
36,37
35,38
36,38
35,38
34,37
35,38
35,37
34,38
35,38
35,37
35,38
36,37
35,38
35,38
36,38
35,38
36,37
35,37
35,38
35,38
35,38
35,38
36,38
35,38
36,37
36,37
35,38
35,37
35,38
35,38
35,37
35,38
35,38
36,37
36,37
35,37
35,38
35,38
34,38
35,37
35,37
35,38
35,38
35,38
35,38
36,38
36,38
35,39
35,38
35,38
34,39
37,38
35,37
35,38
35,38
35,37
36,38
35,38
34,37
36,38
34,37
35,38
37,37
36,37
36,38
35,38
35,39
35,37
36,37
34,38
35,37
36,37
35,39
35,37
35,38
34,38
36,38
35,37
35,38
35,38
35,38
35,38
35,38
35,37
35,37
36,38
35,38
35,38
35,38
35,37
36,38
34,38
35,38
36,38
35,38
35,38
36,38
35,39
37,38
36,37
36,38
34,38
35,37
35,38
35,38
35,38
35,38
35,37
35,38
36,38
34,38
36,38
36,38
36,37
35,38
37,39
35,37
35,38
35,39
37,37
35,38
35,38
37,38
34,37
36,37
34,38
35,38
34,38
35,37
36,38
35,38
36,39
35,38
35,38
34,39
35,38
35,38
35,39
37,38
36,38
36,38
36,39
34,38
34,38
34,37
35,39
35,38
35,38
35,38
35,38
35,38
35,37
35,38
36,38
35,38
35,38
35,38
35,39
36,36
36,38
34,38
35,39
35,38
36,38
36,37
35,38
35,38
35,38
35,37
36,37
35,38
34,37
35,39
36,38
35,37
35,37
35,39
35,38
35,38
35,38
35,38
35,38
35,38
35,38
35,38
35,38
35,38
35,38
35,38
36,38
37,39
36,38
35,38
35,38
34,38
36,40
36,39
35,39
35,38
36,39
35,38
35,38
35,38
37,37
35,38
35,39
35,38
35,39
36,38
35,38
36,38
35,38
35,38
37,38
34,39
35,38
35,38
35,38
36,38
35,39
36,38
35,39
35,38
35,37
36,39
35,39
36,38
36,38
36,38
35,38
36,38
36,39
36,38
35,39
35,38
35,38
36,38
35,38
35,40
36,38
35,37
35,38
36,38
35,39
35,38
35,38
37,38
35,38
35,38
35,38
35,38
35,38
35,38
36,39
36,38
35,38
36,37
37,38
35,37
35,38
35,38
36,38
34,38
35,39
35,39
35,38
35,38
36,39
35,38
35,38
35,37
35,37
35,38
36,38
35,38
34,38
36,38
36,38
35,37
36,39
36,38
35,38
36,38
35,39
36,38
35,38
35,38
34,39
35,40
35,38
35,38
35,37
34,39
34,38
36,38
35,38
36,38
34,39
36,38
35,38
36,38
35,39
35,40
35,38
34,38
36,38
34,38
35,38
35,38
35,38
35,38
36,37
35,38
35,38
36,38
35,38
35,38
36,38
36,38
35,38
36,39
36,39
35,39
36,39
35,40
36,37
34,38
36,39
36,38
36,38
36,38
34,37
35,37
35,37
35,38
35,38
34,39
33,38
35,38
36,37
35,38
36,38
36,38
36,39
35,37
35,37
36,38
35,38
36,38
36,38
35,38
35,38
36,38
35,38
34,37
34,37
35,38
34,38
34,37
35,38
36,38
36,39
35,38
36,39
36,38
36,38
36,39
35,38
34,37
35,38
36,37
34,38
37,38
35,38
34,38
34,39
37,38
36,38
37,38
35,38
35,38
35,39
36,38
35,38
35,38
35,38
35,38
35,38
35,38
35,38
35,38
36,38
36,38
35,40
35,38
35,38
35,38
36,38
36,38
34,38
34,40
36,37
35,38
36,38
35,39
35,38
36,39
36,38
36,38
36,38
35,39
35,38
36,38
35,38
34,39
35,38
35,38
35,38
36,38
36,38
35,38
36,38
35,38
36,39
36,38
36,37
36,38
36,37
35,37
35,38
35,39
36,37
36,39
35,37
36,36
35,39
35,38
36,38
34,38
36,38
35,38
35,38
35,38
35,39
35,38
37,38
35,38
35,38
34,38
35,38
36,38
35,38
36,38
35,38
35,38
35,38
36,38
38,38
37,38
36,38
35,38
35,38
35,38
36,38
36,38
35,38
35,38
35,37
35,38
36,38
35,38
35,38
35,36
36,38
36,38
36,39
35,38
34,38
36,38
35,37
35,40
34,38
35,38
36,38
34,38
35,38
35,36
36,36
35,37
35,38
35,38
36,38
36,38
35,37
35,38
34,38
35,38
37,38
35,39
36,37
35,37
36,38
35,38
36,37
35,38
35,40
35,38
36,38
35,38
36,38
34,38
35,38
35,38
35,38
36,38
36,38
35,38
35,38
35,38
35,40
36,37
36,39
36,39
36,38
35,37
35,38
36,39
34,37
35,38
35,37
34,38
35,38
35,38
36,38
36,38
35,38
35,38
36,38
35,37
36,37
36,38
36,38
33,38
34,38
37,38
35,38
35,39
34,37
35,38
37,38
36,38
36,38
36,38
35,38
36,38
35,37
36,37
35,38
35,38
35,38
35,38
35,38
35,38
34,38
36,38
35,37
36,39
35,38
37,38
35,39
35,38
36,39
35,38
36,38
35,37
36,38
36,38
35,37
33,37
35,38
34,38
36,39
36,39
35,38
35,39
36,40
35,38
36,38
36,37
35,38
37,37
36,38
35,37
34,37
35,38
37,39
35,38
36,39
36,38
34,38
36,38
36,38
36,38
36,38
35,38
35,39
36,37
35,38
36,39
36,38
35,38
35,39
36,38
36,37
35,38
35,38
35,38
36,38
35,38
36,38
37,38
35,38
35,39
35,39
36,38
36,38
36,38
36,38
36,38
36,39
36,37
36,39
35,38
36,37
35,38
36,37
35,37
36,39
36,40
36,38
35,38
35,38
35,38
35,38
35,37
35,38
37,39
35,38
36,38
35,38
35,38
35,39
36,38
35,40
36,39
36,38
36,38
36,38
35,37
35,37
36,38
36,38
36,39
35,38
36,39
36,38
35,40
35,38
35,38
35,38
36,37
36,38
35,37
36,38
35,38
37,38
36,39
35,38
36,38
36,38
35,37
36,37
35,38
35,38
36,38
36,38
36,37
35,36
36,37
36,38
37,38
35,39
35,38
35,37
36,38
35,38
36,38
36,38
34,37
36,37
35,38
37,38
36,37
35,37
36,38
35,39
35,38
35,38
35,39
35,37
37,38
35,38
36,37
35,38
35,38
36,38
35,38
35,38
36,37
35,39
35,39
36,38
36,39
37,38
35,38
35,39
35,38
35,38
36,38
35,38
37,38
35,38
37,38
35,38
36,37
36,38
36,38
35,38
35,38
36,38
36,38
37,39
36,38
35,39
35,39
36,38
35,37
35,38
35,38
36,40
36,37
36,37
36,38
36,37
35,38
36,39
36,38
35,37
36,38
37,38
36,39
35,38
34,37
36,38
36,38
34,39
36,37
35,38
36,38
35,40
36,38
36,37
36,38
37,38
37,35
35,38
37,38
36,38
35,38
35,38
36,38
35,38
35,37
35,38
36,38
36,38
35,37
35,39
36,38
34,38
34,38
34,38
35,38
37,37
35,38
35,37
35,38
36,38
35,38
35,38
36,38
35,38
36,37
35,39
36,38
36,37
36,39
35,38
34,38
35,38
34,38
36,38
38,38
35,37
36,38
35,38
36,37
36,38
36,38
36,38
35,39
34,38
36,38
36,37
36,38
35,39
35,38
36,38
35,38
36,38
35,38
36,38
36,38
36,37
36,39
35,37
36,40
35,38
35,39
36,38
36,38
36,38
36,39
37,38
35,38
36,38
36,38
35,37
36,37
36,38
36,37
37,39
35,38
36,38
35,37
36,38
35,38
35,37
35,36
36,37
36,38
36,37
34,37
36,38
36,36
36,38
35,38
36,38
34,39
36,39
37,38
36,39
36,38
35,38
35,38
36,38
36,38
35,38
35,38
35,38
36,38
36,39
35,38
35,38
35,38
36,37
35,37
36,38
36,38
35,38
36,38
35,38
36,38
36,38
36,38
36,38
36,38
36,38
36,38
36,38
36,39
35,38
34,39
36,38
36,38
35,38
36,39
34,38
35,38
35,38
37,40
35,38
35,38
35,38
36,39
36,38
36,38
36,38
35,38
36,38
36,39
36,39
36,38
36,38
35,37
35,37
36,37
36,39
37,38
35,38
36,38
35,38
36,38
36,38
35,38
36,38
35,38
36,37
36,38
35,38
36,38
36,39
36,38
36,38
35,38
35,38
36,39
36,38
35,38
36,38
36,38
35,37
36,38
35,38
36,37
36,38
35,39
36,38
35,38
35,38
35,38
36,38
36,39
35,39
36,39
35,37
34,39
36,38
35,38
34,38
36,37
35,38
36,37
36,37
35,37
35,38
37,38
35,38
36,38
37,38
36,36
35,38
35,38
35,38
36,38
36,37
36,38
35,38
36,38
36,38
35,38
38,38
35,39
35,38
37,38
36,38
36,38
35,37
36,37
35,38
37,39
35,38
35,38
35,38
35,40
35,38
37,38
35,39
35,38
35,38
35,38
37,38
36,38
35,37
36,37
36,39
35,38
35,38
34,37
35,38
35,39
36,37
36,38
36,39
36,38
35,37
36,38
36,38
35,37
36,39
38,38
35,37
36,39
36,38
35,37
35,38
36,38
36,38
36,38
35,38
35,40
35,37
35,39
35,38
34,38
36,38
36,38
36,38
36,36
36,40
35,37
35,38
36,39
37,38
36,39
35,38
35,39
36,38
36,36
36,38
36,38
35,38
35,38
35,38
36,37
35,38
36,38
35,38
36,38
35,38
35,39
35,38
36,37
36,38
36,38
36,37
34,37
35,39
36,39
36,38
36,38
36,38
36,38
36,38
37,38
35,38
35,38
37,37
37,38
35,38
35,38
35,38
35,38
35,38
35,38
36,37
35,37
36,39
36,39
36,37
36,38
35,38
36,38
36,38
36,38
37,38
35,38
37,38
36,37
35,39
37,38
35,38
36,38
35,38
36,38
37,38
37,38
35,38
35,37
36,39
36,38
35,39
34,38
37,38
35,38
35,38
36,38
37,38
35,39
34,38
35,39
36,38
36,38
37,39
36,37
36,37
36,39
36,38
35,38
35,38
36,38
36,39
35,38
36,37
35,38
36,38
35,38
36,38
36,38
35,39
36,38
35,39
35,38
35,38
36,38
36,38
35,38
36,37
37,37
36,38
37,37
37,38
37,38
35,38
36,37
36,37
36,38
36,38
36,38
35,38
34,38
36,39
35,38
35,38
35,37
36,38
36,38
36,38
35,38
36,38
36,38
36,38
36,38
36,38
36,38
34,38
35,38
35,38
36,38
36,38
36,38
36,38
36,38
36,38
36,37
35,38
35,38
36,38
35,38
35,39
36,38
36,39
36,38
35,38
35,38
34,38
35,38
36,38
35,38
35,38
35,38
36,38
36,39
35,37
36,37
35,38
34,38
36,39
35,38
36,38
36,38
35,38
35,37
37,36
35,38
35,38
36,38
36,39
35,37
35,37
36,38
35,39
36,38
36,39
35,38
37,39
36,38
36,38
35,38
37,38
36,39
35,37
36,38
36,39
36,38
36,39
36,38
36,38
35,37
36,38
35,38
36,39
36,37
36,38
34,38
36,37
35,37
36,37
36,38
36,37
36,38
35,39
36,37
35,38
36,38
35,38
36,38
35,39
36,38
36,37
36,38
36,40
35,37
35,37
36,38
36,38
36,39
35,38
35,38
35,38
36,38
36,38
35,38
36,38
36,38
36,37
35,38
36,38
35,38
36,38
36,38
35,39
36,38
36,38
36,37
36,38
36,38
36,39
35,38
36,38
35,39
35,38
35,38
36,38
36,38
35,37
36,37
37,38
36,38
36,39
35,38
36,38
36,38
35,39
36,38
36,38
35,38
35,39
35,38
35,38
35,38
35,38
35,38
35,38
35,38
36,38
36,38
34,37
36,38
36,38
35,37
36,37
36,38
36,37
35,38
35,38
35,38
36,37
36,38
35,38
36,38
35,39
36,37
35,38
36,38
36,38
37,38
35,38
36,37
36,38
36,36
35,38
36,38
36,38
36,39
35,38
35,38
36,38
35,38
35,38
37,38
35,39
36,37
36,38
36,38
36,38
36,38
37,38
35,38
35,38
36,39
35,39
36,39
36,39
36,37
36,38
38,37
35,38
36,38
36,38
36,38
35,38
36,37
35,38
35,37
36,38
36,38
36,38
35,38
35,38
35,38
35,38
37,38
36,38
36,38
35,38
36,37
36,37
33,38
35,39
38,38
35,38
36,38
35,38
35,38
36,38
35,38
36,39
36,38
36,38
36,38
38,38
35,38
37,38
35,37
36,40
37,38
35,38
36,39
36,37
36,38
35,37
36,38
36,38
36,38
34,38
35,38
35,38
37,39
34,38
35,39
36,38
35,38
36,38
36,38
36,38
35,39
37,38
36,38
35,38
36,38
35,37
36,38
36,37
36,39
35,38
36,37
36,38
36,38
35,38
36,38
36,39
35,38
35,39
35,37
36,38
35,37
35,39
35,38
37,37
36,38
36,38
37,38
36,38
37,38
36,38
36,39
36,38
35,38
36,38
36,37
36,39
37,38
36,38
35,37
35,38
35,38
35,37
36,38
36,38
36,38
36,38
35,40
36,39
34,39
35,37
36,38
35,38
36,39
35,38
36,38
36,37
36,38
34,37
37,38
38,38
35,38
37,38
35,36
36,37
35,38
37,38
35,37
34,38
34,38
36,38
36,39
36,40
36,38
36,38
35,37
35,38
35,38
36,38
36,38
36,37
36,38
35,38
36,37
36,38
35,38
36,38
38,38
34,37
36,38
35,38
36,38
35,38
36,38
34,39
36,38
36,38
36,38
35,38
36,37
35,37
34,39
36,38
35,38
36,38
36,38
36,38
36,38
36,38
36,39
36,37
38,37
36,39
35,38
36,37
36,38
36,38
36,38
36,37
36,38
35,38
35,38
36,37
36,37
35,38
36,38
36,38
36,38
36,39
36,38
36,38
36,38
35,39
35,37
36,39
35,38
36,38
36,37
36,38
35,38
36,39
36,38
35,39
35,38
36,38
36,39
36,38
36,38
36,38
36,38
36,38
36,39
36,38
36,38
36,39
36,37
36,38
36,38
36,38
35,37
35,39
36,38
36,38
35,39
35,38
36,38
36,38
36,38
36,38
36,38
35,38
36,38
36,38
35,38
35,38
36,38
38,38
36,38
35,38
38,38
36,38
36,39
35,37
36,38
36,38
36,38
36,38
36,38
35,37
37,38
36,38
36,39
36,38
36,38
35,38
36,38
36,38
36,38
35,38
36,37
36,38
36,39
37,38
36,40
36,38
35,38
35,37
36,38
36,37
36,38
35,38
38,38
36,38
36,38
35,37
38,38
36,38
36,37
36,38
35,38
37,38
35,38
34,39
36,38
35,37
36,38
35,38
36,38
35,37
36,38
36,38
36,38
36,38
36,38
35,38
35,38
36,39
35,37
35,38
35,39
36,38
35,38
36,38
35,38
35,38
36,38
35,38
36,39
36,38
35,39
36,37
35,38
36,38
37,38
38,38
36,39
36,37
36,37
37,38
35,38
36,38
37,39
36,38
35,37
36,38
36,38
36,38
35,39
35,37
36,38
36,39
36,37
36,38
36,39
36,40
36,38
37,38
36,37
35,38
35,38
35,38
36,39
36,38
36,38
37,37
37,38
35,38
35,38
34,39
36,38
36,38
37,38
36,38
35,37
37,38
35,39
36,38
36,38
35,38
36,38
36,38
37,37
37,38
36,38
36,39
36,38
36,40
35,37
37,38
37,38
36,39
36,38
36,39
35,38
35,38
38,38
35,37
36,38
35,37
35,39
36,39
36,38
36,38
35,38
36,37
35,38
37,40
37,38
36,38
36,38
36,38
36,39
35,38
35,39
36,38
36,38
36,38
36,38
36,38
36,38
36,38
36,38
35,38
36,38
36,38
35,39
36,38
37,38
35,38
35,39
34,38
36,38
36,38
35,38
36,38
36,38
36,38
36,38
37,38
36,38
35,38
36,38
36,39
37,38
34,38
36,39
36,38
38,38
36,38
36,39
36,38
37,38
35,38
36,37
35,36
36,38
36,39
37,38
36,38
36,39
36,38
36,38
37,40
37,37
37,38
36,38
36,38
36,38
36,38
36,37
35,39
36,39
37,40
35,38
35,38
36,39
36,37
36,38
35,38
36,38
36,38
36,38
35,38
35,39
36,38
36,40
36,38
37,37
36,38
36,38
35,38
36,39
35,38
36,38
36,38
36,38
36,38
36,37
37,39
37,38
36,38
36,38
36,38
36,38
36,38
36,38
35,38
36,37
35,40
36,37
36,38
35,38
36,39
35,37
35,38
37,38
35,38
36,38
35,38
36,38
36,38
36,38
36,38
36,39
37,38
36,38
36,38
36,38
37,37
36,37
36,38
35,38
35,38
36,39
36,38
36,38
36,38
36,38
36,38
35,38
36,38
36,36
35,38
36,39
36,38
36,37
35,39
36,39
36,38
35,38
35,38
36,38
36,39
36,37
37,38
36,38
36,37
37,39
36,38
35,39
36,39
35,37
37,38
36,40
36,39
36,39
36,38
36,38
36,37
36,38
35,38
36,39
36,38
36,38
36,38
35,38
36,37
39,38
36,39
36,38
35,38
36,37
36,38
34,38
36,38
36,38
36,38
36,38
37,37
36,39
36,39
36,37
36,39
37,39
36,37
36,38
36,37
36,39
36,38
35,37
36,38
36,38
36,38
36,38
36,38
36,38
35,39
36,38
37,38
36,39
36,38
36,37
36,38
36,38
36,39
36,38
36,38
37,38
35,38
36,39
36,37
35,38
36,38
36,38
36,39
35,39
35,39
36,38
36,39
36,38
36,38
36,37
37,38
38,38
36,40
37,38
36,37
36,38
36,38
36,38
36,39
35,38
36,38
36,37
36,38
35,39
36,38
36,37
36,38
36,38
37,38
36,37
37,38
37,39
36,37
36,38
36,39
36,38
36,39
36,38
35,37
36,38
36,39
35,38
36,38
36,38
36,38
35,38
36,38
36,38
38,37
35,39
36,38
35,38
37,39
36,37
36,39
36,38
38,38
35,38
37,38
36,38
35,37
36,38
36,37
35,38
36,38
36,37
35,39
36,38
36,39
36,38
36,38
36,38
36,38
36,37
36,38
37,38
36,39
36,38
36,39
36,39
36,38
37,38
36,38
36,39
35,38
36,38
36,37
36,37
36,38
36,38
36,38
36,38
36,38
36,39
37,37
36,37
36,37
37,39
36,38
36,39
36,39
37,38
36,38
38,39
35,38
37,38
35,39
38,38
37,37
36,39
36,38
36,38
36,39
36,38
36,38
36,38
37,38
36,39
36,38
36,39
37,38
36,38
38,38
37,38
36,39
36,38
37,38
37,38
36,38
36,38
37,37
37,38
36,38
36,40
36,38
36,38
36,38
37,37
36,38
36,38
36,38
36,38
36,38
37,38
36,39
38,38
36,38
37,38
36,39
36,36
37,38
36,38
36,38
36,38
36,38
36,38
36,38
38,39
39,37
36,38
36,38
35,38
36,38
37,38
36,39
36,37
36,38
36,40
36,38
35,38
37,39
36,38
36,38
36,39
36,38
37,37
36,38
36,38
38,38
36,38
37,39
36,39
36,39
37,38
36,38
35,38
35,37
37,38
36,37
37,38
37,38
35,38
36,38
36,38
38,37
36,37
37,38
36,37
36,38
35,38
36,38
36,36
36,38
36,38
36,39
36,37
36,38
36,38
38,37
36,39
36,38
35,37
36,39
37,38
36,39
36,38
36,38
36,37
36,38
36,38
36,38
36,39
36,38
36,39
35,37
36,39
36,37
36,38
36,39
36,38
36,37
38,38
36,39
36,38
36,38
36,38
36,36
36,38
37,38
36,38
36,39
36,38
