1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
546,524,518,539,523,528,519,514,521,519,521,503,504,522,499,515,512,513,487,497,482,484,483,487,496,485,503,502,524,503,492,498,492,500,491,484,497,491,494,496,497,497,493,491,493,483,483,489,486,496
546,525,518,539,523,526,520,514,520,519,521,503,504,522,499,515,512,513,487,497,482,484,483,486,496,485,502,502,524,503,493,498,492,500,491,484,497,491,494,496,496,497,493,491,493,484,483,487,486,497
548,525,519,539,523,528,520,515,521,519,521,504,504,522,499,515,512,513,487,497,482,484,483,487,496,486,502,502,524513,504,492,498,492,502,491,484,497,491,494,496,497,497,493,491,493,484,483,489,486,496
547,525,519,539,52520,528,520,514,520,519,521,502,504,522,499,515,512,513,487,497,482,484,483,487,496,485,503,502,508,504,492,498,493,500,491,484,497,491,494,496,497,497,493,491,493,483,483,489,486,497
547,525,519,539,520,527,520,514,520,519,521,502,504,523,499,515,512,513,487,497,482,484,483,487,496,485,502,502,508,504,492,498,493,500,491,484,497,491,494,496,496,497,493,491,493,484,484,489,486,493
547,525,519,539,521,527,520,514,521,519,520,503,504,523,499,515,511,512,487,497,482,484,483,483,496,485,502,502,512,503,492,498,493,500,491,484,497,488,494,496,496,497,493,490,493,483,483,489,487,496
547,525,519,539,521,527,520,514,520,519,521,503,504,523,499,515,512,513,487,497,482,483,483,482,496,485,502,502,512,504,492,498,493,500,491,485,497,492,493,496,496,497,493,491,493,483,483,489,486,496
547,526,518,539,520,526,520,514,520,518,521,503,504,523,499,515,512,513,487,497,482,483,483,487,496,485,502,502,512,504,492,499,492,499,491,484,497,491,494,496,496,497,493,491,492,483,483,489,486,496
549,525,518,539,520,526,520,514,520,518,521,504,504,524,499,515,512,509,486,497,482,483,483,487,496,485,503,502,513,504,493,498,492,499,491,482,497,492,494,496,496,497,493,491,493,483,483,489,486,496
548,525,519,539,521,526,520,514,520,519,521,502,504,523,499,515,512,512,487,497,482,484,484,486,496,485,503,502,513,503,492,498,492,499,491,484,497,491,494,496,497,497,493,491,493,483,483,489,486,496
549,525,518,540,521,525,520,514,520,519,521,502,504,524,499,515,512,512,487,497,482,483,483,487,496,485,503,502,512,503,492,498,493,500,491,484,497,491,494,496,496,497,493,490,493,483,483,489,484,496
550,525,519,540,521,526,520,514,521,519,521,503,504,523,499,515,512,511,486,497,481,483,483,487,495,485,500,502,513,504,492,498,493,499,490,484,497,491,494,496,496,497,493,491,493,482,483,489,486,496
549,524,518,540,521,525,521,514,521,519,521,502,504,523,499,515,512,512,486,494,481,483,483,487,495,485,502,502,513,504,492,498,493,500,491,484,497,491,494,496,497,497,493,491,493,483,483,489,486,496
547,524,519,539,521,525,521,514,521,519,521,502,504,524,498,515,512,512,486,497,482,482,483,487,495,485,502,502,513,504,493,498,492,500,491,483,497,492,494,495,497,497,493,491,493,483,483,486,486,496
512,525,519,540,520,525,520,514,521,519,521,502,504,523,499,515,511,512,483,493,482,483,484,487,495,486,502,502,513,503,492,498,492,499,491,483,497,491,494,496,497,497,493,491,492,483,483,489,486,496
508,524,519,541,521,525,520,513,521,520,521,502,504,523,499,515,511,512,487,497,482,480,484,487,495,485,502,502,513,504,492,498,493,499,490,483,497,491,493,496,496,497,493,491,493,483,483,489,486,496
512,525,519,540,521,525,520,514,521,520,520,502,503,523,499,511,512,512,486,497,482,483,484,487,495,485,502,502,513,504,493,498,492,499,491,483,495,491,493,496,496,498,492,491,493,483,483,489,482,496
512,524,519,540,521,521,522,513,521,520,520,502,503,525,499,515,511,512,486,497,481,484,485,485,496,485,503,501,513,503,493,498,492,499,490,483,497,491,494,496,497,497,493,491,493,483,483,489,486,496
512,524,519,540,521,525,520,514,520,519,521,502,504,524,499,511,511,512,486,497,481,483,483,487,496,485,502,502,512,503,492,498,493,500,490,483,497,491,493,496,496,497,492,491,493,483,483,489,486,496
512,525,519,540,520,525,520,513,520,519,518,502,504,524,495,515,511,512,486,497,481,483,484,487,495,485,502,502,512,503,493,498,493,498,491,483,496,491,493,496,497,497,490,491,493,483,483,489,486,496
512,525,518,541,521,526,520,513,521,518,520,502,504,524,499,516,511,511,486,495,481,484,483,486,496,485,502,501,513,503,492,498,492,500,490,483,496,491,493,496,497,497,493,492,493,483,483,489,486,496
512,525,518,540,522,526,520,513,520,519,521,502,504,523,498,515,511,512,486,497,481,483,484,487,495,485,502,501,513,504,492,498,492,499,490,483,496,491,493,496,497,497,492,491,493,483,483,489,486,496
