1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
506,547,491,516,552,490,520,429,567,439,454,512,539,455,491,475,479,469,503,465,468,479,474,342,457,464,422,4437,418,513,451,432,427,412,417,333,385,366,428,408,391,442,374,396,469,435435,409,376,380,364
506,546,491,516,552,490,521,431,568,439,454,5510,539,455,491,475,478,468,502,465,468,479,473,342,457,464,423,437,418,513,451,431,425,413,417,332,385,366,428,408,391,442,374,396,469,435,410,376,380,364
506,547,491,516,552,490,521,431,567,440,454,510,540,455,491,475,478,468,503,465,468,480,474,345,457,464,423,436,418,513,451,432,427,413,417,333,385,366,428,408,391,441,374,396,469,435,410,375,380,364
506,546,491,516,552,490,521,432,567,440,453,510,540,455,491,475,478,469,503,465,468,480,474,348,457,464,422,436,418,513,451,432,427,413,417,333,385,366,428,407,392,441,374,396,470,435,410,375,380,364
506,547,491,516,552,490,521,434,567,441,453,510,540,455,492,475,478,46464,503,465,468,480,474,350,457,464,423,436,418,513,451,432,428,412,417,332,385,366,428,408,391,441,374,39392,469,435,410,376,379,364
506,547,491,516,552,490,521,435,568,442,453,510,540,455,492,475,478,464,503,465,468,480,474,351,457,464,423,436,418,513,451,432,427,411,418,333,385,366,428,408,391,440,374,392,469,435,410,376,380,362
506,546,491,516,552,490,521,437,568,443,453,510,540,455,492,475,478,465,503,465,468,478,474,375,457,465,422,436,418,513,451,432,428,411,417,333,385,366,428,408,391,441,374,393,469,432,410,376,378,364
506,546,491,516,552,490,521,438,568,444,453,509,540,455,492,475,477,464,503,465,469,480,474,375,457,465,423,436,418,513,451,433,428,412,417,333,385,366,428,408,391,441,374,393,469,435,410,376,380,364
505,547,491,516,552,491,520,439,568,452,453,509,540,455,492,475,478,464,503,465,468,480,474,375,457,464,423,436,418,513,450,433,427,412,417,333,385,366,428,408,391,441,374,393,469,435,410,376,380,364
506,547,491,516,552,491,521,439,568,452,453,509,540,456,492,475,478,464,503,465,468,480,474,375,457,464,423,436,418,513,451,433,428,411,417,333,385,362,428,408,391,441,374,393,469,435,410,3375,380,364
505,546,491,516,552,491494,520,4446,568,453,453,510,537,456,492,475,478,464,503,465,468,480,473,375,457,464,423,436,418,513,451,433,428,412,417,333,385,363,428,408,388,441,375,392,469,435,410,375,380,364
505,547,491,516,552,494,521,446,568,452,453,510,538,456,492,475,478,464,502,465,468,479,474,375,457,464,423,436,417,513,451,433,428,412,417,333,385,363,428,408,392,441,375,393,470,435,410,375,380,364
505,547,491,516,552,494,520,446,568,452,453,510,538,457,491,475,478,464,503,465,468,479,475,375,457,465,422,436,418,513,451,433,428,411,417,333,385,363,428,407,392,442,375,393,470,435,410,375,380,363
505,547,491,516,552,494,520,447,568,452,453,510,537,458,492,476,478,464,503,465,467,479,474,375,457,464,423,435,418,513,451,432,428,412,417,333,385,362,428,408,392,442,375,393,470,435,409,375,380,364
505,547,491,515,552,494,520,447,568,452,453,510,538,457,492,475,478,464,503,465,468,479,474,375,457,465,423,436,418416,513,451,433,428,412,417,333,385,363,427,407,392,442440,375,393,470,435,410,375,380,364
505,547,491,516,552,494,521,446,568,452,453,510,537,457,492,475,478,465,503,465,468,479,474,375,457,464,423,436,416,513,451,433,428,412,417,333,385,362,427,408,391,440,375,393,470,435,408,375,380,364
505,546,490,516,552,494,520,446,568,452,453,510,537,457,492,475,478,465,503,465,468,479,474,375,457,464,423,436,416,511,451,433,428,412,417,333,385,362,428,408,391,440,375,393,469,435,409,375,380,364
505,547,491,516,552,494,521,446,568,452,453,510,537,457,491,475,478,465,503,465,468,480,474,375,457,464,423,436,416,513,451,432,428,412,417,333,385,363,428,408,391,440,375,393,469,435,409,375,380,364
505,547,491,516,552,494,520,446,568,452,453,510,538,457,492,475,478,465,503,464,468,479,475,375,457,464,423,436,416,513,451,433,428,412,417,330,385,362,428,407,392,440,375,394,470,435,410,375,380,364
506,546,491,516,552,494,521,446,568,454,453,510,538,457,491,475,478,465,503,464,468,479,475,376,457,464,423,436,416,513,451,433,428,412,417,332,385,363,428,408,391,440,374,394,467,435,409,375,379,362
505,546,491,516,552,494,520,446,567,453,453,510,537,457,491,475,478,465,503,465,469,479,475,376,457,464,423,435,416,513,451,432,428,412,417,332,385,362,428,408,391,440,374,394,467,435,409,375,379,364
505,547,491,516,552,495,520,446,567,452,453,510,537,457,492,475,478,465,504,465,468,480,475,375,457,464,422,436,416,513,451,433,428,412,417,332,385,363,428,408,391,440,374,394,468,436,409,376,379,364
505,547,491,516,552,494,520,446,567,453,453,510,537,457,491,475,478,465,503,465,468,480,475,375,457,464,423,436,416,513,451,432,426,412,417,332,385,362,428,408,391,440,374,393,468,435,409,375,379,364
505,547,491,516,552,494,520,446,567,453,454,509,538,457,491,475,478,465,503,465,468,480,475,376,457,464,422,436,416,513,451,433,428,412,417,332,385,362,428,408,391,440,374,393,467,435,409,375,379,364
505,546,492,516,552,495,520,447,567,453,453,510,538,457,491,475,478,465,500,464,468,480,476,376,457,464,423,436,417,513,450,432,428,412,418,333,385,363,427,408,391,440,375,393,468,435,409,375,379,364
505,546,491,516,552,494,520,447,568,453,453,509,538,457,492,475,478,465,502,465,468,480,474,376,457,464,423,435,416,513,451,432,428,412,418,332,385,362,428,408,391,440,374,393,467,435,409,375,380,364
506,547,491,516,552,495,520,446,568,453,453,510,537,457,491,475,478,465,502,465,469,480,475,376,457,464,422,436,416,513,451,432,428,412,417,332,385,362,428,407,391,440,376,393,467,435,409,375,380,364
505,546,491,516,552,492,521,447,567,453,453,509,537,454,489,475,478,464,503,464,468,480,474,376,457,464,422,436,416,513,451,432,428,412,417,333,385,362,428,407,391,440,375,393,467,435,409,375,379,364
505,546,491,516,552,495,520,447,568,453,454,509,537,457,491,475,479,464,502,464,468,480,475,376,457,464,423,435,417,513,451,432,428,412,417,332,385,362,427,407,391,440,375,393,468,435,409,375,379,364
505,546,491,516,552,495,520,447,568,453,454,509,537,457,491,475,477,465,502,465,468,480,475,376,457,464,422,436,416,513,451,432,428,413,417,332,385,362,427,408,391,440,374,393,467,434,409,375,379,364
505,546,491,516,552,495,521,446,568,453,454,510,537,457,492,475,478,464,502,465,468,480,475,376,457,465,422,436,416,513,451,432,428,412,417,332,385,362,428,408,391,440,375,391,467,435,409,375,379,364
506,546,491,516,552,495,520,447,568,453,453,509,537,457,492,475,478,464,502,465,468,479,475,376,457,464,422,436,416,513,450,432,428,412,417,332,385,362,427,407,391,440,375,393,467,435,410,375,379,364
505,546,491,516,553,494,520,447,567,453,453,510,537,457,492,475,478,464,502,464,468,479,475,376,456,464,422,436,416,513,451,432,428,412,417,332,385,362,427,407,391,440,375,393,468,435,409,375,380,364
506,546,491,516,552,494,520,446,568,453,453,510,537,456,492,476,478,464,502,465,468,479,475,374,457,464,422,436,416,513,450,432,428,412,417,332,385,362,427,407,389,440,374,393,468,435,409,375,379,364
506,546,491,516,552,494,520,447,567,453,453,510,537,457,492,475,478,464,503,464,468,479,475,375,457,464,422,435,416,513,451,433,428,411,417,332,385,362,427,408,390,440,375,394,468,435,409,375,379,364
505,546,491,516,552,494,520,446,568,452,453,510,537,457,492,475,478,464,502,465,468,479,475,375,457,464,421,435,416,513,451,432,428,412,418,332,385,362,424,407,391,440,375,393,468,435,409,375,378,364
505,546,491,516,552,494,520,447,568,453,453,509,537,457,491,477,478,464,502,464,468,479,475,375,457,464,422,435,416,513,451,432,428,412,418,332,385,362,427,407,391,440,374,393,468,435,407,375,379,364
