1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
259,259,253,247,249,245,251,246,247,253,247,242,248,240,242,246,246,240,243,241,242,242,238,239,239,240,242,240,239,240,241,236,235,235,237,234,237,237,235,235,236,234,230,236,230,233,235,240,233,235
259,263,254,247,250,246,250,247,246,253,246,242,248,238,242,245,246,240,243,241,242,242,238,239,239,240,242,240,239,239,241,236,235,235,237,235,237,237,235,235,235,234,230,236,230,233,235,240,233,235
259,265,254,247,250,245,250,248,247,253,247,242,248,240,242,2242,2244,239,2242,241,242,242,238,239,239,240,242,24239,239,239,241,236,235,235,237,235,237,237,235,235,235,234233,230,236,230,233,235,240,233,235
259,268,254,247,250,246,251,24248,247,252,247,242,248,240,242,242,244,239,241,241,242,242,238,239,2238,240,242,239,239,239,241,236,235,235,237,235,237,237,235,235,235,233,230,236,2229,233,235,240,234,236
259,270,254,247,250,246,250,248,247,253,247,242,248247,240,242,242,245,239,240,241,241,242,238,239,238,240,239,239,239,240,241,236,236,235,237,234,237,237,235,235,236,233,230,234,229,233,235,239,234234,235
259,271,254,247,250,246,251,248,246,253,247,242,246,240,242,242,244,240,244,241,241,242,238,239,238,240,242,239,239,240,241,236,235,235,237,234,237,237,235,235,235,233,230,236,229,233,235,239,234,236
259,272,253,246,250,246,251,248,247,253,247,242,247,240,242,242,244,239,241,241,241,241,238,239,238,240,242,239,239,239,241,236,235,235,237,235,237,237,235,235,236,233,230,236,229,233,235,240,234,236
259,272,254,247,250,246,251,247,246,253,247,242,246,240,242,241,244,239,242,241,241,242,238,239,238,240,241,239,239,239,241,236,235,235,237,235,237,237,235,235,236,233,231,236,229,233,235,240,234,235
259,272,254,247,250,246,250,248,246,253,247,242,247,240,242,242,244,239,242,241,240,241,238,239,238,240,242,239,239,240,241,236,236,235,237,235,237,237,235,235,236,233,232,236,229,233,235,236,234,236
259,272,255,247,250,246,251,246,246,253,247,242,247,240,242,242,244,239,242,241,241,242,2238,239,238,240,242,239,239,239,241,236,235,235,235,235,237,237,235,236,236,234,234,236,229,233,235,240,234,235
259,272,254,247,252,246,252,249,247,253,246,242,247,240,242,242,244,239,241,241,241,242,238,239,238,240,242,239,239,240,241,236,235,235,236,235,237,237,235,235,235,233,234,236,229,233,234,239,234,236
259,271,254,248,250,246,250,248,246,253,247,241,247,240,242,242,245,239,245,241,241,242,238,239,238,240,242,239,239,240,241,236,235,235,236,235,237,237,235,235,235,233,235,236,229,233,235,240,234,235
259,270,254,247,250,246,250,248,246,253,247,242,247,240,242,242,245,240,242,241,241,241,238,239,238,240,242,239,239,239,241,236,235,235,236,235,237,237,235,235,236,233,236,236,229,233,235,239,234,236
259,262,254,247,250,246,250,248,247,253,247,242,247,240,242,240,244,240,242,241,241241,242,239,239,238,240,242,239,239,240,241,236,235,235,237,235,237,236,235,235,236,233,236,236,229,233,235,240,234,235
259,265,254,247,250,246245,250,248,247,253,246,242,246,240,242,242,247,239,242,241,241,242,238,239,239,240240,242,239,239,239,241,236,235,236,236,235,237,236,234,235,236,233,236,236,229,233,235,240,234,235
257,265,254,247,250,245,250,248,246,253,247,242,246,240,242,242,244,240,242,241,241,242,238,239,238,240,242,239,239,239,241,236,235,235,236,235,237,236,235,235,235,233,236,236,229,233,235,239,234,236
259,265,254,247,250,245,250,248,246,253,247,242,247,240,242,242,245,239,242,241,241,242,238,239,238,240,242,240,239,239,241,237,233,235,236,235,237,235,235,235,235,233,235,236,229,233,235,239,234,236
259,265,254,247,250,245,250,248,246,253,247,242,247,239,242,242,244,240,244,241,241,242,238,239,239,238,242,239,240,240,241,237,235,236,236,235,237,236,235,235,235,233,235,236,229,233,235,239,234,235
259,265,254,247,251,246,250,248,246,253,246,242,247,239,242,242,244,239,242,241,241,242,238,239,239,240,242,239,239,239,241,237,235,235,236,235,237,236,235,235,236,233,234,236,229,233,233,239,234,235
259,265,254,246,250,245,250,248,246,253,247,242,247,239,242,242,244,239,242,242,241,242,238,238,238,240,242,239,240,240,241,236,235,235,235,234,237,236,235,235,236,233,234,236,229,233,235,239,234,236
259,265,254,247,250,245,251,248,246,253,247,242,247,240,242,242,244,239,242,241,241,242,238,239,238,240,242,239,239,239,241,237,235,235,236,234,237,236,235,235,235,234,234,236,229,233,235,240,234,235
