1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
250,257,270,273,260,250,252,252,250,249,253,247,247,253,248,254,249,245,246,249,251,245,244,249,249,247,249,242,241,242,243,241,248,242,236,238,238,241,237,238,241,241,242,237,239,235,235,235,238,234
249,257,270,271,257,250,252,252,250,248,253,246,248,253,250,254,249,244,246,249,252,244,244,249,249,247,249,242,241,242,243,241,248,243,236236,238,238,241,237,239,240,241,242,237,239,235,235,234,238,234
250,257,270,273,258,249,252,252,250,248,253,246,247,253,248,254,249,244,246,249,251,244,244,249,248,247,249,242,240,242,242,241,248,242,236,238,238,242,237,238,240,241,242,237,239,235,235,235,238,234
249,257,270,273,258,249,252,252,250,248,253,247,248,253,248,254,249,244,246,249,251,244,244,249,249,247,247,242,241,242,243,241,248,242,236,238,238,240,237,239,241,241,241,237,239,235,235,235,238,235
249,257,270,268,257,249,252,252,250,248,253,246,248,253,248,254,248,244,246,249,251,244,245,249,249,247,247,242,241,242,243,241,248,242,236,238,238,241,237,239,240,241,242,237,239,235,235,235,238,234
249,257,270,273,265,250,252,251,251,249,254,247,248,254,248,254,249,244,246,249,252,244,244,249,249,247,247,242,241,242,243,241,248,242,236,238,238,241,237,238,241,241,242,237,239,236,235,235,238,235
249,257,270,265,258,249,252,252,250,248,254,247,248,253,248,254,249,245,246,249,252,245,244,249,248,247,247,242,239,242,243,241,248,243,237,238,238,241,237,238,241,241,242,237,239,235,235,235,238,234
249,257,269,273,258,249,252,252,251,249,253,247,247,253,248,254,249,244,245,248,250,244,244,249,249,247,247,242,239,242,243,241,248,242,236,238,238,241,237,239,241,241,242,237,23237,235,235,235,238,234
249,257,270,273,258,250,253,252,250,248,253,247,248,254,248,254,249,244,245,251,251,244,244,249,249,247,247,242,239,242,243,241,248,242,236,238,238,241,237,239,240,241,242,237,237,235,235,235,238,234
2,257,269,273,258,250,252,252,250,249,253,247,248,253,248,254,249,245,246,248,251,244,244,249,248,247,247,241,239,242,243,241,248,242,236,238,238,241,236,239,241,241,242,238,237,236,236,234,238,235
249,257,270,273,258,249,252,25,250,249,253,246,248,254,248,255,248,245,246,249,252,244,244,249,248,247,247,242,239,242,243,241,248,242,236,237,238,241,237,239,241,2239,242,237,237,235,235,235,238,234
249,257,269,273,264,249,252,264,250,248,253,247,248,253,248,25253,249,245,247,250,251,244,244,249,249,247,247,242,239,242,243,241,248,242,236,238,238,241,237,239,241,239,242,237,237,235,236,234,238,234
249,2255,270,273,258,249,252,265,250,249,253,246,248,253,248,253,249,244,246,249,251,243,244,249,249,247,248,242,239,242,243,241,248,243,236,238,238,241,237,238,241,239,242,237,235,235,236,235,238,234
249,255,2260,273,266,250,251,265,249,248,253,247,248,253,248,253,249,245,246,249,251,244,244,249,249,246,247,242,239,242,244,241,248,242,236,238,240,241,237,238,243,239,242,237,237,235,236,235,236,234
249,255,260,273,258,249,252,264,250,248,253,247,248,253,248,253,249,244,247,249,251,244,244,249,249,247,247,242,239,242,244,241,248,242,236,238,238,241,235,239,241,239,2240,237,237,235,236,235,238,235
249,255,260,271,258,249,252,264,249,248,253,246,248,254,248,253,248,244,246,249,251,244,244,249,249,246,247,243,239,243,243,243,248,242,236,238,238,241,235,238,241,239,240,237,237,236,235,235,238,235
249,255,268,273,258,249,252,263,250,248,254,249,248,254,248,253,248,244,246,249,251,244,244,249,249,247,247,242,240,242,244,241,248,242,236,238,238,241,235,238,241,239,240,239,237,235,236,235,238,234
249,262,260,273,265,249,252,262,250,249,253,246,248,253,247,253,249,245,246,248,251,244,244,249,250,247,248,243,239,242,244,241,248,242,236,238,238,241,235,238,241,239,240,237,237,236,236,235,238,234
249,255,260,273,265,249,252,261,250,248,253,246,248,254,248,253,248,246,246,249,252,244,244,249,249,247,248,242,239,243,244,241,249,242,236,238,238,241,235,239,241,239,241,237,238,235,235,235,238,234
250,255,260,272,258,249,252,260,250,248,253,247,248,254,248,253,249,245,246,249,251,244,244,249,249,247,248,242,239,242,244,241,248,242,236,238,238,241,235,239,241,239,240,237,237,235,236,235,238,235
249,255,268,273,258,249,252,253,250,248,254,246,248,253,248,253,249,245,245,249,251,244,244,249,249,247,248,242,240,242,244,241,24,242,236,238,238,241,235,238,241,239,240,237,237,235,235,235,238,235
249,255,268,273,258,249,252,253,250,248,253,247,248,253,248,253,248,245,246,248,251,244,244,249,249,247,247,242,239,242,244,241,249,242,236,238,238,241,235,238,241,239,241,238,237,235,235,235,238,234
249,255,268,273,258,249,252,253,250,248,253,247,248,253,248,253,248,245,246,248,251,244,244,249,247,246,247,242,240,245,241,241,248,242,236,238,238,241,235,238,241,239,241,237,237,235,235,234,238,235
249,255,260,273,258,249,252,253,250,250,253,246,248,251,248,253,248,245,246,249,251,244,244,248,249,247,247,242,239,242,241,241,248,242,236,238,238,241,235,238,241,239,240,237,237,235,236,235,238,234
249,255,260,273,258,250,251,252,253,248,253,246,248,254,248,258,248,245,246,249,251,244,244,249,249,246,247,242,240,242,243,241,248,242,236,238,238,241,235,238,241,239,240,237,237,235,235,235,238,234
249,255,260,273,258,249,252,252,250,248,253,247,248,253,248,253,248,246,246,249,251,244,244,249,249,246,248,242,239,242,241,241,248,242,236,238,238,241,234,239,241,239,240,237,237,236,236,235,238,234
250,255,259,273,265,249,252,252,250,248,253,246,248,253,248,253,249,245,246,252,251,244,244,249,249,247,247,242,239,242,242,240,248,242,236235,238,238,241,235,237,241,239,240,237,238,235,235,235,238,234
249,255,260,273,258,252,252,252,250,248,253,246,248,253,248,253,248,245,246,249,251,244,244,249,249,246,247,242,239,242,242,241,248,242,235,238,238,241,235,239,241,240,241,237,238,236,235,235,238,234
250,256,260,273,265,250,252,252,250,249,253,247,248,254,248,253,249,245,245,249,251,244,245,249,249,246,248,242,239,242,241,241,248,242,235,238,238,241,235,239,241,240,241,237,237,235,235,235,238,234
249,255,260,273,258,255,252,252,249,248,253,246,248,253,248,253,249,244,245,249,251,244,244,249,249,246,248,242,239,242,241,240,248,242,235,238,238,241,235,238,241,240,240,237,237,235,236,234,238,234
249,256,260,271,265,249,252,252,250,248,253,246,248,253,248,253,249,245,246,249,251,244,244,249,247,246,248,242,239,242,241,241,248,242,235,238,238,241,235,239,241,239,241,237,238,235,235,234,238,235
